SCHOOL_YEAR,FIPST,STATENAME,ST,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,LEA_TYPE,LEA_TYPE_TEXT,OUT_OF_STATE_FLAG,CHARTER_LEA,CHARTER_LEA_TEXT,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED,OPERATIONAL_SCHOOLS
2023-2024,04,ARIZONA,AZ,Mcnary Elementary District (4163),01,,AZ-4163,0404860,PO BOX 598,,,MCNARY,AZ,85930,0598,Corner of Spruce & Cooley,,,McNary,AZ,85930,,(928)334-2293,,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,McNeal Elementary District (4181),01,,AZ-4181,0404920,PO BOX 8,,,McNeal,AZ,85617,0008,3979 McNeal St,,,McNeal,AZ,85617,,(520)642-3356,http://www.mcnealesd.org/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Mesa Unified District (4235),01,,AZ-4235,0404970,63 E MAIN ST STE 101,,,MESA,AZ,85201,7422,63 E MAIN ST STE 101,,,MESA,AZ,85201,7422,(480)472-0200,http://www.mpsaz.org/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,78
2023-2024,04,ARIZONA,AZ,Miami Unified District (4211),01,,AZ-4211,0405030,PO BOX 2070,,,MIAMI,AZ,85539,0951,4739 E RAGUS RD,,,MIAMI,AZ,85539,8504,(928)425-3271,http://www.miamiusd40.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,5
2023-2024,04,ARIZONA,AZ,Mingus Union High School District (4488),01,,AZ-4488,0405070,1801 E FIR ST,,,COTTONWOOD,AZ,86326,4556,1801 E FIR ST,,,COTTONWOOD,AZ,86326,4556,(928)634-8901,,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,08,12,High,As reported,2
2023-2024,04,ARIZONA,AZ,Mobile Elementary District (4253),01,,AZ-4253,0405100,42798 S 99TH AVE,,,MARICOPA,AZ,85139,2106,42798 S 99TH AVE,,,MARICOPA,AZ,85139,2106,(520)568-2280,http://www.mobileesd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Mohave Valley Elementary District (4379),01,,AZ-4379,0405190,8450 S OLIVE AVE,,,MOHAVE VALLEY,AZ,86440,9214,8450 S OLIVE AVE,,,MOHAVE VALLEY,AZ,86440,9214,(928)768-2507,http://www.mvesd16.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,4
2023-2024,04,ARIZONA,AZ,Mohawk Valley Elementary District (4503),01,,AZ-4503,0405220,5151 S Ave 39E,,,Roll,AZ,85347,,5151 S Ave 39E,,,Roll,AZ,85347,,(928)785-4942,http://www.mohawkvalleyschool.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Morenci Unified District (4230),01,,AZ-4230,0405320,PO BOX 1060,,,MORENCI,AZ,85540,1060,1 STADIUM DR,,,MORENCI,AZ,85540,,(928)865-2081,http://www.morenci.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,3
2023-2024,04,ARIZONA,AZ,Morristown Elementary District (4251),01,,AZ-4251,0405340,PO BOX 98,,,MORRISTOWN,AZ,85342,0098,25950 Rockaway Hills Dr,,,Morristown,AZ,85342,,(623)546-5100,http://www.morristowneld75.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Pima County Accommodation School District (4401),01,,AZ-4401,0405360,130 W CONGRESS ST FL 4,,,TUCSON,AZ,85701,1317,130 W CONGRESS ST FL 4,,,TUCSON,AZ,85701,1317,(520)740-4704,,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported,1
2023-2024,04,ARIZONA,AZ,Murphy Elementary District (4265),01,,AZ-4265,0405400,3140 W BUCKEYE RD,,,PHOENIX,AZ,85009,5637,3140 W BUCKEYE RD,,,PHOENIX,AZ,85009,5637,(602)353-5002,http://www.msdaz.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,3
2023-2024,04,ARIZONA,AZ,Naco Elementary District (4176),01,,AZ-4176,0405430,PO BOX 397,,,NACO,AZ,85620,0397,1911 West Valenzuela,,,Naco,AZ,85620,,(520)432-5060,http://naco.k12.az.us,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Nadaburg Unified School District (4252),01,,AZ-4252,0405460,32919 N CENTER ST,,,WITTMANN,AZ,85361,9433,32919 N CENTER ST,,,WITTMANN,AZ,85361,9433,(623)388-2100,http://www.nadaburgsd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,4
2023-2024,04,ARIZONA,AZ,Navajo County Accommodation District #99 (4386),01,,AZ-4386,0405500,PO BOX 668,,,HOLBROOK,AZ,86025,0668,294 W CARLOS AVE,,,HOLBROOK,AZ,86025,1846,(928)524-1821,,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported,1
2023-2024,04,ARIZONA,AZ,Nogales Unified District (4457),01,,AZ-4457,0405530,310 W PLUM ST,,,NOGALES,AZ,85621,2613,310 W PLUM ST,,,NOGALES,AZ,85621,2613,(520)287-0800,http://www.nusd.k12.az.us/home,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,11
2023-2024,04,ARIZONA,AZ,Oracle Elementary District (4444),01,,AZ-4444,0405640,725 N CARPENTER DR,,,ORACLE,AZ,85623,6190,725 N CARPENTER DR,,,ORACLE,AZ,85623,6190,(520)896-3071,http://www.osd2.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Osborn Elementary District (4262),01,,AZ-4262,0405670,1226 W OSBORN RD,,,PHOENIX,AZ,85013,3618,1226 W OSBORN RD,,,PHOENIX,AZ,85013,3618,(602)707-2000,http://www.osbornnet.org/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,7
2023-2024,04,ARIZONA,AZ,Owens School District No.6 (4373),01,,AZ-4373,0405730,PO BOX 38,,,WIKIEUP,AZ,85360,0038,14109 E Chicken Springs Rd,,,Wikieup,AZ,85360,,(928)765-2311,,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Tonto Basin Elementary District (4215),01,,AZ-4215,0405760,PO BOX 337,,,TONTO BASIN,AZ,85553,0337,445 S. Old West Hwy 188,,,Tonto Basin,AZ,85553,,(928)479-2277,http://tontobasinschool.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Page Unified School District #8  (4196),01,,AZ-4196,0405820,PO BOX 1927,,,PAGE,AZ,86040,1927,500 S Navajo Dr,,,Page,AZ,86040,,(928)608-4101,http://www.pageud.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,6
2023-2024,04,ARIZONA,AZ,Palo Verde Elementary District (4275),01,,AZ-4275,0405850,PO BOX 108,,,PALO VERDE,AZ,85343,0108,10700 S Palo Verde Rd,,,Palo Verde,AZ,85343,,(623)327-3690,http://www.pvesd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Palominas Elementary School District 49 (4180),01,,AZ-4180,0405880,PO BOX 38,,,HEREFORD,AZ,85615,0038,6849 Hwy  92,,,HEREFORD,AZ,85615,9284,(520)366-6204,http://www.psd49.net/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,3
2023-2024,04,ARIZONA,AZ,Paradise Valley Unified District (4241),01,,AZ-4241,0405930,15002 N 32ND ST,,,PHOENIX,AZ,85032,4441,15002 N 32ND ST,,,PHOENIX,AZ,85032,4441,(602)449-2000,http://www.pvschools.net/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,45
2023-2024,04,ARIZONA,AZ,Parker Unified School District (4510),01,,AZ-4510,0405980,PO BOX 1090,,,PARKER,AZ,85344,1090,1608 S LAGUNA AVE,,,PARKER,AZ,85344,6360,(928)669-9244,http://www.parkerusd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,6
2023-2024,04,ARIZONA,AZ,Patagonia Elementary District (4460),01,,AZ-4460,0406000,PO BOX 254,,,PATAGONIA,AZ,85624,0254,100 School St,,,Patagonia,AZ,85624,,(520)394-3000,http://www.psd0620.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Patagonia Union High School District (4462),01,,AZ-4462,0406030,PO BOX 254,,,PATAGONIA,AZ,85624,0254,Hwy 82,,,Patagonia,AZ,85624,,(520)394-3000,http://www.patagonia.k12.az.us,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported,1
2023-2024,04,ARIZONA,AZ,Payson Unified District (4209),01,,AZ-4209,0406070,PO BOX 919,,,PAYSON,AZ,85547,0919,902 W MAIN ST,,,PAYSON,AZ,85541,4887,(928)474-2070,http://www.pusd10.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,5
2023-2024,04,ARIZONA,AZ,Peach Springs Unified District (4369),01,,AZ-4369,0406120,PO BOX 360,,,PEACH SPRINGS,AZ,86434,0360,403 Diamond Creek Road,,,Peach Springs,AZ,86434,,(928)769-2202,http://www.psusd8.org/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,3
2023-2024,04,ARIZONA,AZ,Pearce Elementary District (4186),01,,AZ-4186,0406150,1487 E SCHOOL RD,,,PEARCE,AZ,85625,6188,1 1/2 M. off Hwy 191 & Old Pea,,,Pearce,AZ,85625,,(520)826-3328,http://www.pearceschool.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Pendergast Elementary District (4283),01,,AZ-4283,0406210,3802 N 91ST AVE,,,PHOENIX,AZ,85037,2368,3802 N 91ST AVE,,,PHOENIX,AZ,85037,2368,(623)772-2200,http://www.pesd92.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,12
2023-2024,04,ARIZONA,AZ,Peoria Unified School District (4237),01,,AZ-4237,0406250,PO BOX 39,,,PEORIA,AZ,85380,0039,6330 W THUNDERBIRD RD,,,GLENDALE,AZ,85306,4002,(623)486-6000,http://www.peoriaunified.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,44
2023-2024,04,ARIZONA,AZ,Phoenix Elementary District (4256),01,,AZ-4256,0406300,1817 N 7TH ST,,,PHOENIX,AZ,85006,2133,1817 N 7TH ST,,,PHOENIX,AZ,85006,2133,(602)257-2912,http://www.phxschools.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,15
2023-2024,04,ARIZONA,AZ,Phoenix Union High School District (4286),01,,AZ-4286,0406330,4502 N CENTRAL AVE,,,PHOENIX,AZ,85012,1817,4502 N CENTRAL AVE,,,PHOENIX,AZ,85012,1817,(602)764-0860,http://www.phoenixunion.org/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported,20
2023-2024,04,ARIZONA,AZ,Picacho Elementary District (4452),01,,AZ-4452,0406360,P O Box 8,,,Picacho,AZ,85241,,17865 S VAIL RD,,,PICACHO,AZ,85141,4113,(520)466-7942,http://www.picacho.k12.az.us/home.html,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Pima Unified District (4220),01,,AZ-4220,0406440,PO BOX 429,,,PIMA,AZ,85543,0429,192 E. 200 S.,,,Pima,AZ,85543,,(928)387-8000,http://www.pimaschools.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported,4
2023-2024,04,ARIZONA,AZ,Pine Strawberry Elementary District (4214),01,,AZ-4214,0406510,PO BOX 1150,,,PINE,AZ,85544,1150,3868 N PINE CREEK DR,,,PINE,AZ,85544,,(928)476-3283,http://www.pineesd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Blue Ridge Unified School District No. 32 (4397),01,,AZ-4397,0406580,1200 W WHITE MOUNTAIN BLVD,,,LAKESIDE,AZ,85929,6532,1200 W WHITE MOUNTAIN BLVD,,,LAKESIDE,AZ,85929,6532,(928)368-6126,http://www.brusd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,5
2023-2024,04,ARIZONA,AZ,Pomerene Elementary District (4188),01,,AZ-4188,0406630,PO BOX 7,,,POMERENE,AZ,85627,0007,1396 N. Old Pomerene Rd,,,Pomerene,AZ,85627,,(520)586-2407,http://www.pomereneschool.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Prescott Unified District (4466),01,,AZ-4466,0406730,300 E GURLEY ST,,,PRESCOTT,AZ,86301,3823,300 E GURLEY ST,,,PRESCOTT,AZ,86301,3823,(928)445-5400,http://www.prescottschools.com/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,9
2023-2024,04,ARIZONA,AZ,Sanders Unified District (4156),01,,AZ-4156,0406740,PO BOX 250,,,SANDERS,AZ,86512,0250,I-40 Hwy 191,,,Sanders,AZ,86512,,(855)678-7873,http://www.sandersusd.net,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,4
2023-2024,04,ARIZONA,AZ,Quartzsite Elementary District (4511),01,,AZ-4511,0406780,PO BOX 130,,,EHRENBERG,AZ,85334,0130,49241 Ehrenberg-Parker Hwy,,,Ehrenberg,AZ,85334,,(928)923-7907,http://www.qsd4.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,2
2023-2024,04,ARIZONA,AZ,Queen Creek Unified District (4245),01,,AZ-4245,0406810,20217 E CHANDLER HEIGHTS RD,,,QUEEN CREEK,AZ,85142,9521,20217 E CHANDLER HEIGHTS RD,,,QUEEN CREEK,AZ,85142,9521,(480)987-5935,http://www.qcusd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,15
2023-2024,04,ARIZONA,AZ,Ray Unified District (4438),01,,AZ-4438,0406850,PO BOX 427,,,KEARNY,AZ,85137,0427,Hwy 177,,,Kearny,AZ,85137,,(520)363-5515,http://www.rayusd.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,2
2023-2024,04,ARIZONA,AZ,Red Mesa Unified District (4159),01,,AZ-4159,0406870,HC 61 BOX 40,,,TEEC NOS POS,AZ,86514,9600,Hwy 160 - 22 miles W of 4 Corn,,,Teec Nos Pos,AZ,86514,,(928)656-4100,http://www.rmusd.net,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,5
2023-2024,04,ARIZONA,AZ,Red Rock Elementary District (4447),01,,AZ-4447,0406900,PO BOX 1010,,,RED ROCK,AZ,85145,1001,20854 East Homestead Drive,,,Red Rock,AZ,85145,,(520)682-3331,http://www.redrockschools.com,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,1
2023-2024,04,ARIZONA,AZ,Redington Elementary District (4417),01,,AZ-4417,0406930,130 W CONGRESS ST FL 4,,,TUCSON,AZ,85701,1317,130 W CONGRESS ST FL 4,,,TUCSON,AZ,85701,1317,(520)740-8997,,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,N,Not applicable,As reported,0
2023-2024,04,ARIZONA,AZ,San Carlos Unified District (4210),01,,AZ-4210,0406960,PO BOX 207,,,SAN CARLOS,AZ,85550,0207,San Carlos Ave,,,San Carlos,AZ,85550,,(928)475-2315,http://www.sancarlosbraves.org/,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,5
2023-2024,04,ARIZONA,AZ,Riverside Elementary District (4257),01,,AZ-4257,0407020,1414 S 51st Ave,,,Phoenix,AZ,85043,,1414 S 51st Ave,,,Phoenix,AZ,85043,,(602)477-8900,http://www.resdonline.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported,4
2023-2024,04,ARIZONA,AZ,Roosevelt Elementary District (4279),01,,AZ-4279,0407080,6000 S 7TH ST,,,PHOENIX,AZ,85042,4294,6000 S 7TH ST,,,PHOENIX,AZ,85042,4294,(602)243-4800,http://www.rsd66.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,20
2023-2024,04,ARIZONA,AZ,Round Valley Unified District (4155),01,,AZ-4155,0407130,PO BOX 610,,,SPRINGERVILLE,AZ,85938,0610,940 E MARICOPA DR UNIT B,,,SPRINGERVILLE,AZ,85938,5362,(928)333-6580,http://www.elks.net,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported,4
2023-2024,04,ARIZONA,AZ,Saddle Mountain Unified School District (4254),01,,AZ-4254,0407170,38201 W INDIAN SCHOOL RD,,,TONOPAH,AZ,85354,7301,38201 W INDIAN SCHOOL RD,,,TONOPAH,AZ,85354,7301,(623)474-5115,http://smusd90.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported,6
2023-2024,04,ARIZONA,AZ,Sacaton Elementary District (4449),01,,AZ-4449,0407200,PO BOX 98,,,SACATON,AZ,85147,0001,92 Skill Center Rd,,,Sacaton,AZ,85147,,(520)562-8600,http://www.sacatonschools.org,1,Open,1,Open,07/30/2024,1,Regular public school district that is not a component of a supervisory union,No,NOTCHR,Not a charter district,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,PK,08,Elementary,As reported,2
